Difference|date|nextClose|nextDay|prevClose|prevDay|text
-1667.6499999999999|2010-12-03|1158.05|2011-01-03|2825.7|2018-03-16|Bharti Airtel has target of Rs 372: Sharma
-1667.6499999999999|2010-12-07|1158.05|2011-01-03|2825.7|2018-03-16|Hexaware has target of Rs 125: Mohindar
-1667.6499999999999|2010-12-08|1158.05|2011-01-03|2825.7|2018-03-16|Malkani bullish on Tata Motors, TCS, L&T
-1667.6499999999999|2010-12-14|1158.05|2011-01-03|2825.7|2018-03-16|TCS wins GTB deal from Deutsche Bank
-1667.6499999999999|2010-12-15|1158.05|2011-01-03|2825.7|2018-03-16|Infosys, TCS may see 10-15% upside: Jani
-1667.6499999999999|2010-12-15|1158.05|2011-01-03|2825.7|2018-03-16|Pick TCS: Radhika Gupta
-1667.6499999999999|2010-12-16|1158.05|2011-01-03|2825.7|2018-03-16|Buy TCS with stoploss of Rs 1089: Thacker
-1667.6499999999999|2010-12-16|1158.05|2011-01-03|2825.7|2018-03-16|TCS targets $100m in revs from financial inclusion platform
-1667.6499999999999|2010-12-20|1158.05|2011-01-03|2825.7|2018-03-16|Buy TCS on dips: Anu Jain
-1667.6499999999999|2010-12-20|1158.05|2011-01-03|2825.7|2018-03-16|TCS has target of Rs 1205: Mohindar
-1667.6499999999999|2010-12-22|1158.05|2011-01-03|2825.7|2018-03-16|Amit Gupta bullish on technologies stocks
-1667.6499999999999|2010-12-22|1158.05|2011-01-03|2825.7|2018-03-16|Accumulate TCS; target of Rs 1250: Emkay
-1667.6499999999999|2010-12-23|1158.05|2011-01-03|2825.7|2018-03-16|Motilal Oswal neutral on Tata Consultancy Services
-1667.6499999999999|2010-12-24|1158.05|2011-01-03|2825.7|2018-03-16|TCS has target of Rs 1160-1170: Manghnani
-1667.6499999999999|2010-12-28|1158.05|2011-01-03|2825.7|2018-03-16|Hold TCS, says Devang Mehta
-1667.6499999999999|2010-12-28|1158.05|2011-01-03|2825.7|2018-03-16|BSE launches Islamic index
-1667.6499999999999|2010-12-30|1158.05|2011-01-03|2825.7|2018-03-16|Q3 earnings: What to expect from the IT sector?
2.5|2011-08-30|1022.1|2011-09-02|1019.6|2011-08-29|Buy TCS for target of Rs 1065: LKP
11.800000000000068|2011-09-05|1033.9|2011-09-06|1022.1|2011-09-02|6 stock ideas to liven up your trade
11.800000000000068|2011-09-05|1033.9|2011-09-06|1022.1|2011-09-02|Short TCS, says Arunesh Madan
11.800000000000068|2011-09-05|1033.9|2011-09-06|1022.1|2011-09-02|Services sector growth slows to over 2-year low
11.800000000000068|2011-09-05|1033.9|2011-09-06|1022.1|2011-09-02|Adequately hedged for rest of the fiscal, says TCS
11.800000000000068|2011-09-05|1033.9|2011-09-06|1022.1|2011-09-02|TCS best pick in IT space: Bandyopadhyay
11.800000000000068|2011-09-05|1033.9|2011-09-06|1022.1|2011-09-02|IT, metal spaces look weak: Mohindar
3.2999999999999545|2011-09-06|1031.0|2011-09-07|1027.7|2011-09-05|TCS bids $500m for Lufthansa IT unit: Report
3.2999999999999545|2011-09-06|1031.0|2011-09-07|1027.7|2011-09-05|TCS to outperform, says Salil Sharma
3.2999999999999545|2011-09-06|1031.0|2011-09-07|1027.7|2011-09-05|Metal, auto stocks look good at current levels: Agarwal
-14.950000000000045|2011-09-08|1016.05|2011-09-09|1031.0|2011-09-07|Short TCS, says Nooresh Mirani
-14.950000000000045|2011-09-08|1016.05|2011-09-09|1031.0|2011-09-07|Bull's Eye: Buy Jet Airways, BHEL, TCS, Eros International
-22.299999999999955|2011-09-12|993.75|2011-09-13|1016.05|2011-09-09|HCL Tech has support around Rs 370: LKP
29.399999999999977|2011-09-13|1015.1|2011-09-14|985.7|2011-09-12|Buy IT stocks, says PN Vijay
29.399999999999977|2011-09-13|1015.1|2011-09-14|985.7|2011-09-12|Stay away from education space: PN Vijay
29.399999999999977|2011-09-13|1015.1|2011-09-14|985.7|2011-09-12|Hold short positions in Infosys, TCS, Wipro: Bhamre
29.399999999999977|2011-09-13|1015.1|2011-09-14|985.7|2011-09-12|TCS, Felda Prodata sign a strategic collaboration
48.0|2011-09-14|1041.75|2011-09-15|993.75|2011-09-13|TCS, Cognizant race ahead of Infy, Wipro: Brokerage firms
48.0|2011-09-14|1041.75|2011-09-15|993.75|2011-09-13|Infosys has support at Rs 2170: Manghnani
48.0|2011-09-14|1041.75|2011-09-15|993.75|2011-09-13|Invest in TCS, says Salil Sharma
48.0|2011-09-14|1041.75|2011-09-15|993.75|2011-09-13|TCS may slip to Rs 955- 950: Agarwal
12.649999999999977|2011-09-15|1027.75|2011-09-16|1015.1|2011-09-14|Prefer TCS, Infosys to Wipro, says Sharmila Joshi
-23.700000000000045|2011-09-16|1018.05|2011-09-19|1041.75|2011-09-15|Rahul Mohindar cautious on IT space
-9.700000000000045|2011-09-17|1018.05|2011-09-19|1027.75|2011-09-16|Ambitions beyond SUVs, M&M to take off in aviation
30.200000000000045|2011-09-19|1057.95|2011-09-20|1027.75|2011-09-16|Ratan Tata launches book on TCS
30.200000000000045|2011-09-19|1057.95|2011-09-20|1027.75|2011-09-16|TCS to provide IT solutions to Deutsche Bk capital mkts biz
25.450000000000045|2011-09-20|1043.5|2011-09-21|1018.05|2011-09-19|Avoid long positions in TCS: Way2Wealth
-63.55000000000007|2011-09-21|994.4|2011-09-22|1057.95|2011-09-20|Buy TCS, says Ashish Chaturmohta
-63.55000000000007|2011-09-21|994.4|2011-09-22|1057.95|2011-09-20|Amit Gupta's view on Infosys, TCS
-63.55000000000007|2011-09-21|994.4|2011-09-22|1057.95|2011-09-20|Edelweiss Securities neutral on IT space
-53.200000000000045|2011-09-22|990.3|2011-09-23|1043.5|2011-09-21|Short L&T, Reliance: Mohindar
2.550000000000068|2011-09-23|996.95|2011-09-26|994.4|2011-09-22|TCS may slip to Rs 800: Bala
2.550000000000068|2011-09-23|996.95|2011-09-26|994.4|2011-09-22|Verma`s view on IT space
2.550000000000068|2011-09-23|996.95|2011-09-26|994.4|2011-09-22|TCS looks an attractive bet: Chakraborty
6.650000000000091|2011-09-24|996.95|2011-09-26|990.3|2011-09-23|Engaging with IT is not a price game but a value game: TCS
50.25|2011-09-26|1040.55|2011-09-27|990.3|2011-09-23|HCL Tech, Infosys, TCS look good for long term: Anu Jain
50.25|2011-09-26|1040.55|2011-09-27|990.3|2011-09-23|Tata Steel may slip to Rs 420: Agarwal
50.950000000000045|2011-09-27|1047.9|2011-09-28|996.95|2011-09-26|Downtrend in IT space will continue: Gautam Shah
20.90000000000009|2011-09-28|1061.45|2011-09-29|1040.55|2011-09-27|Book profits in Infosys, says Anil Manghnani
-10.600000000000136|2011-09-29|1037.3|2011-09-30|1047.9|2011-09-28|TCS, Infosys good bet, says Hemant Thukral
-10.600000000000136|2011-09-29|1037.3|2011-09-30|1047.9|2011-09-28|Infosys may rally upto Rs 2640: Mohindar
-18.15000000000009|2011-09-30|1043.3|2011-10-03|1061.45|2011-09-29|Mehta`s view on IT space
-18.15000000000009|2011-09-30|1043.3|2011-10-03|1061.45|2011-09-29|HCL Tech a good bet: Hemang Jani
-18.15000000000009|2011-09-30|1043.3|2011-10-03|1061.45|2011-09-29|Short TCS, says Anil Manghnani
0.25|2011-10-04|1043.55|2011-10-05|1043.3|2011-10-03|Infosys may slip to Rs 2320-2350: Bhamre
2.599999999999909|2011-10-05|1048.55|2011-10-07|1045.95|2011-10-04|Super Six stocks you can bet on Oct 5
2.599999999999909|2011-10-05|1048.55|2011-10-07|1045.95|2011-10-04|Sell TCS, says Sanjeev Agarwal
21.15000000000009|2011-10-07|1064.7|2011-10-10|1043.55|2011-10-05|Barclays starts India tech cover; Infy, HCL 'overweight'
21.15000000000009|2011-10-07|1064.7|2011-10-10|1043.55|2011-10-05|HCL Technologies can test Rs 420: Manghnani
21.15000000000009|2011-10-07|1064.7|2011-10-10|1043.55|2011-10-05|Infosys a safe bet: VK Sharma
21.15000000000009|2011-10-07|1064.7|2011-10-10|1043.55|2011-10-05|Infosys, TCS to show sales growth, outlook uncertain
21.15000000000009|2011-10-07|1064.7|2011-10-10|1043.55|2011-10-05|Infosys, TCS to show sales growth; outlook uncertain
16.15000000000009|2011-10-08|1064.7|2011-10-10|1048.55|2011-10-07|IT Sector: Currency tailwinds set to boost Q2 earnings
16.15000000000009|2011-10-08|1064.7|2011-10-10|1048.55|2011-10-07|IT Sector: Currency tailwinds set to boost Q2 earnings
-7.7000000000000455|2011-10-10|1040.85|2011-10-11|1048.55|2011-10-07|See more upside in Infosys: Aditya Agarwal
-7.7000000000000455|2011-10-10|1040.85|2011-10-11|1048.55|2011-10-07|Buy TCS on declines, says Amit Gupta
-7.7000000000000455|2011-10-10|1040.85|2011-10-11|1048.55|2011-10-07|Suresh Mahadevan negative on IT space
14.349999999999909|2011-10-11|1079.05|2011-10-12|1064.7|2011-10-10|TCS Sept qtr PAT seen up 3.6% at Rs 2466 cr: Emkay
14.349999999999909|2011-10-11|1079.05|2011-10-12|1064.7|2011-10-10|Prabhudas Lilladher underweight on IT sector
14.349999999999909|2011-10-11|1079.05|2011-10-12|1064.7|2011-10-10|Infosys may cut $ revenue growth guidance for FY12: Kotak
11.350000000000136|2011-10-19|1044.9|2011-10-20|1033.55|2011-10-18|Buy TCS; target of Rs 1140: PLilladher
11.350000000000136|2011-10-19|1044.9|2011-10-20|1033.55|2011-10-18|Invest in TCS, says Dharmesh Kant
0.8999999999998636|2011-10-20|1049.85|2011-10-21|1048.95|2011-10-19|Buy TCS 1050 put: VK Sharma
0.8999999999998636|2011-10-20|1049.85|2011-10-21|1048.95|2011-10-19|More downside in Crompton Greaves: Hemang Jani
0.8999999999998636|2011-10-20|1049.85|2011-10-21|1048.95|2011-10-19|Hexaware, NIIT Tech look good in IT space: Irani
34.84999999999991|2011-10-21|1079.75|2011-10-24|1044.9|2011-10-20|TCS has support at Rs 1000-1050: Vora
29.90000000000009|2011-10-22|1079.75|2011-10-24|1049.85|2011-10-21|Hold TCS; target of Rs 1200: Unicon Investment
-5.7000000000000455|2011-10-30|1115.8|2011-10-31|1121.5|2011-10-28|Foreign investors cut exposure to Tata, Ambani groups
-8.950000000000045|2011-11-01|1106.85|2011-11-02|1115.8|2011-10-31|Wipro, HCL Tech will outperform: Sukhani
0.25|2011-11-04|1105.25|2011-11-08|1105.0|2011-11-03|Buy TCS, says Sudarshan Sukhani
25.75|2011-11-09|1131.0|2011-11-11|1105.25|2011-11-08|TCS bags $2.2 bn order, says pipeline good
25.75|2011-11-09|1131.0|2011-11-11|1105.25|2011-11-08|Buy TCS, says Sudarshan Sukhani
-2.599999999999909|2011-11-13|1128.4|2011-11-14|1131.0|2011-11-11|2-day world economic forum kicks off in Mumbai
-6.599999999999909|2011-11-14|1124.4|2011-11-15|1131.0|2011-11-11|IT deal pipelines intact, will flow for next 10 yrs: TCS
1.6000000000001364|2011-11-24|1063.9|2011-11-25|1062.3|2011-11-23|Buy frontline stocks with long term perspective: Bhat
1.6000000000001364|2011-11-24|1063.9|2011-11-25|1062.3|2011-11-23|Sudarshan Sukhani`s views on IT Stocks
1.6000000000001364|2011-11-24|1063.9|2011-11-25|1062.3|2011-11-23|TCS targetting 1000 customers in SMB segment this year
29.399999999999864|2011-11-28|1093.3|2011-11-29|1063.9|2011-11-25|Unicon recommends 8 stocks for long term investment
27.049999999999955|2011-11-29|1115.55|2011-11-30|1088.5|2011-11-28|Buy Pantaloon, Shoppers Stop on dip: Sukhani
27.049999999999955|2011-11-29|1115.55|2011-11-30|1088.5|2011-11-28|Buy IT stocks at current levels: Paul
62.450000000000045|2011-12-01|1178.0|2011-12-02|1115.55|2011-11-30|Buy Divis Laboratories: Sudarshan Sukhani
46.15000000000009|2011-12-02|1180.95|2011-12-05|1134.8|2011-12-01|SBI can go upto Rs 1900: LKP
46.15000000000009|2011-12-02|1180.95|2011-12-05|1134.8|2011-12-01|Add Infosys, TCS in your portfolio: Mohindar
1.5499999999999545|2011-12-05|1179.55|2011-12-07|1178.0|2011-12-02|Alpha trade: Long TCS, short Nifty says ICICIdirect.com
1.5499999999999545|2011-12-05|1179.55|2011-12-07|1178.0|2011-12-02|Wipro top pick in IT space, says Sukhani
1.5499999999999545|2011-12-05|1179.55|2011-12-07|1178.0|2011-12-02|Services sector rebounds in November
-7.149999999999864|2011-12-08|1172.4|2011-12-09|1179.55|2011-12-07|ACC may rally upto Rs 1280- 1290: Mohindar
6.2999999999999545|2011-12-12|1178.7|2011-12-13|1172.4|2011-12-09|Hold TCS for long term: LKP
2.1000000000001364|2011-12-13|1182.45|2011-12-14|1180.35|2011-12-12|Wipro a top pick: Siddharth Bhamre
-36.15000000000009|2011-12-15|1146.3|2011-12-16|1182.45|2011-12-14|Macro-economy to remain challenge for IT sector in '12: TCS
-36.15000000000009|2011-12-15|1146.3|2011-12-16|1182.45|2011-12-14|Super Six stocks you can bet on Dec 15
-38.84999999999991|2011-12-16|1143.65|2011-12-19|1182.5|2011-12-15|Buy TCS; target of Rs 1328: Firstcall Research
-12.950000000000045|2011-12-19|1133.35|2011-12-20|1146.3|2011-12-16|TCS to set up software development centre in Nagpur
36.700000000000045|2011-12-23|1188.4|2011-12-26|1151.7|2011-12-22|TCS, Infosys top picks in IT space, says Devang Mehta
-19.200000000000045|2011-12-27|1169.2|2011-12-28|1188.4|2011-12-26|TCS looks very strong, may test to Rs 1200 levels: Anu Jain
-19.200000000000045|2011-12-27|1169.2|2011-12-28|1188.4|2011-12-26|Infosys has resistance around Rs 2840, says Anu Jain
-8.549999999999955|2011-12-29|1160.65|2011-12-30|1169.2|2011-12-28|Pradhan bullish on TCS, Infosys
12.899999999999864|2011-12-30|1178.6|2012-01-02|1165.7|2011-12-29|TCS, Infosys top picks in frontliners: Salil Sharma
12.899999999999864|2011-12-30|1178.6|2012-01-02|1165.7|2011-12-29|Infosys, TCS, Wipro top IT picks for 2012: Sukhani
12.899999999999864|2011-12-30|1178.6|2012-01-02|1165.7|2011-12-29|TCS pips Reliance to become India's most valuable firm
36.94999999999982|2012-01-02|1197.6|2012-01-03|1160.65|2011-12-30|IT space may outperform, says Mahadevan
36.94999999999982|2012-01-02|1197.6|2012-01-03|1160.65|2011-12-30|HDFC Bank may slip further to Rs 410, says Sukhani
-25.59999999999991|2012-01-04|1172.0|2012-01-05|1197.6|2012-01-03|TCS adds 200 clients on its SME platform iON
-3.599999999999909|2012-01-05|1169.4|2012-01-06|1173.0|2012-01-04|IT sector results preview for Q3FY12: Angel
0.5|2012-01-06|1172.5|2012-01-07|1172.0|2012-01-05|HCL Tech a best bet in IT space, says Mukherjea
18.200000000000045|2012-01-16|1103.95|2012-01-17|1085.75|2012-01-13|TCS Q3 PAT seen up 18.6% at Rs 2893 cr
-33.25|2012-01-17|1076.15|2012-01-18|1109.4|2012-01-16|Expect TCS to post 4% volume growth: Prabhudas Lilladher
-33.25|2012-01-17|1076.15|2012-01-18|1109.4|2012-01-16|Stay invested in TCS, says Devang Mehta
-33.25|2012-01-17|1076.15|2012-01-18|1109.4|2012-01-16|TCS Q3 revenue seen up 14% to Rs 13230 cr
-33.25|2012-01-17|1076.15|2012-01-18|1109.4|2012-01-16|TCS Q3 cons net up 23% YoY on outsourcing demand
-33.25|2012-01-17|1076.15|2012-01-18|1109.4|2012-01-16|CNBC-TV18 India Business Leader Awards honours India Inc
-28.40000000000009|2012-01-18|1075.55|2012-01-19|1103.95|2012-01-17|Buy TCS; target of Rs 1426: Dolat Capital
-28.40000000000009|2012-01-18|1075.55|2012-01-19|1103.95|2012-01-17|HCL Tech, TCS look good, says Bandyopadhyay
-28.40000000000009|2012-01-18|1075.55|2012-01-19|1103.95|2012-01-17|Sukhani's view on TCS
-28.40000000000009|2012-01-18|1075.55|2012-01-19|1103.95|2012-01-17|Accumulate TCS; target of Rs 1200: PINC Research
-28.40000000000009|2012-01-18|1075.55|2012-01-19|1103.95|2012-01-17|TCS expects better growth in Q4; pricing to remain stable
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|Hold TCS; target Rs 1136: KRChoksey
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|Hold TCS; target of Rs 1075: Emkay
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|Short TCS around Rs 1100-1120: Atul Badkar
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|Buy TCS; target of Rs 1340: Arihant capital markets
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|SMC Global`s view on TCS
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|Accumulate TCS; target of Rs 1280: Unicon Investment
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|Accumulate TCS; target of Rs 1262: Angel Broking
3.349999999999909|2012-01-19|1079.5|2012-01-20|1076.15|2012-01-18|Buy TCS; target of Rs 1230: Prabhudas Lilladher
9.200000000000045|2012-01-23|1088.7|2012-01-24|1079.5|2012-01-20|Hold TCS; target Rs 1206: R K Global
9.200000000000045|2012-01-23|1088.7|2012-01-24|1079.5|2012-01-20|Earnings analysis: More misses than hits, says Hemang Jani 
9.200000000000045|2012-01-23|1088.7|2012-01-24|1079.5|2012-01-20|Buy TCS; target of Rs 1165: FIFL
20.299999999999955|2012-01-24|1098.0|2012-01-25|1077.7|2012-01-23|Hold TCS; target of Rs 1203: BP Equities
20.049999999999955|2012-01-25|1108.75|2012-01-27|1088.7|2012-01-24|Infosys, TCS top picks in IT space, says Sukhani
26.450000000000045|2012-02-06|1198.0|2012-02-07|1171.55|2012-02-03|Visa rejections on the rise, says TCS' MD & CEO
30.59999999999991|2012-02-08|1228.6|2012-02-09|1198.0|2012-02-07|TCS, Mitsubishi to invest USD 5 m in JV
30.59999999999991|2012-02-08|1228.6|2012-02-09|1198.0|2012-02-07|Eyeing $500m revenues from Japan in 3-5 years: TCS
-2.8999999999998636|2012-02-10|1225.7|2012-02-13|1228.6|2012-02-09|Bharti Airtel may slip to Rs 320- 325, says Mohindar
-13.400000000000091|2012-02-13|1220.0|2012-02-14|1233.4|2012-02-10|Buy TCS on dip, says Sudarshan Sukhani
15.899999999999864|2012-02-14|1241.6|2012-02-15|1225.7|2012-02-13|11-14% IT growth forecast for FY13 conservative say players
5.349999999999909|2012-02-15|1225.35|2012-02-16|1220.0|2012-02-14|TCS sees rise in 'discretionary spending'
11.700000000000045|2012-02-17|1237.05|2012-02-21|1225.35|2012-02-16|Situation to take time to improve, deal demand strong: TCS
11.700000000000045|2012-02-17|1237.05|2012-02-21|1225.35|2012-02-16|Visa rejection issues not new, need to manage it: TCS
8.299999999999955|2012-02-20|1237.05|2012-02-21|1228.75|2012-02-17|IT can see acquisitions in $50-400m range in 2012: TCS
8.299999999999955|2012-02-20|1237.05|2012-02-21|1228.75|2012-02-17|Hold TCS; target Rs 1,262: R K Global
23.59999999999991|2012-02-21|1252.35|2012-02-22|1228.75|2012-02-17|Sukhani's view on Reliance Industries
22.75|2012-02-22|1259.8|2012-02-23|1237.05|2012-02-21|Buy TCS; target Rs 1380: Firstcall Research
-7.75|2012-02-24|1252.05|2012-02-27|1259.8|2012-02-23|Avoid long trade in TCS: Abhijit Paul
-7.75|2012-02-24|1252.05|2012-02-27|1259.8|2012-02-23|Buy TCS at current level, says Sukhani
-7.75|2012-02-24|1252.05|2012-02-27|1259.8|2012-02-23|HDFC may slip to Rs 620, says Kulkarni
-43.450000000000045|2012-02-27|1226.55|2012-02-28|1270.0|2012-02-24|Bull's Eye: Buy TCS, Infosys, Sterlite Ind; Short Sesa Goa
-43.450000000000045|2012-02-27|1226.55|2012-02-28|1270.0|2012-02-24|Super Six stocks you can bet on Feb 27
-30.09999999999991|2012-02-28|1221.95|2012-02-29|1252.05|2012-02-27|Bull's Eye: Short HDIL, Dena Bank; buy TCS, ITC
-6.9500000000000455|2012-02-29|1219.6|2012-03-01|1226.55|2012-02-28|Anil Manghnani`s view on IT space
-33.299999999999955|2012-03-14|1163.7|2012-03-15|1197.0|2012-03-13|Crompton Greaves may rally to Rs 154: Manghnani
-33.299999999999955|2012-03-14|1163.7|2012-03-15|1197.0|2012-03-13|TCS has support around Rs 1140: Shardul Kulkarni
-41.700000000000045|2012-03-16|1122.0|2012-03-19|1163.7|2012-03-15|Budget Reactions: No exemption vis-a-vis SEZ income from MAT upsetting: TCS
-34.700000000000045|2012-03-19|1134.85|2012-03-20|1169.55|2012-03-16|Sukhani's view on TCS
-34.700000000000045|2012-03-19|1134.85|2012-03-20|1169.55|2012-03-16|TCS has strong support around Rs 1040- 1050: Sukhani
53.75|2012-03-20|1175.75|2012-03-21|1122.0|2012-03-19|TCS may slip to Rs 1120: Jitendra Panda
32.90000000000009|2012-03-21|1167.75|2012-03-22|1134.85|2012-03-20|TCS can move to Rs 1220: Shardul Kulkarni
32.90000000000009|2012-03-21|1167.75|2012-03-22|1134.85|2012-03-20|Buy TCS, Larsen and Toubro on dips: Sukhani
8.900000000000091|2012-03-22|1184.65|2012-03-23|1175.75|2012-03-21|Way2Wealth neutral on Tata Consultancy Services
-6.150000000000091|2012-03-23|1161.6|2012-03-26|1167.75|2012-03-22|As US election looms, Indian IT seeks image makeover
-33.549999999999955|2012-03-28|1141.2|2012-03-29|1174.75|2012-03-27|TDC signs IT deal with TCS
3.7000000000000455|2012-03-29|1168.8|2012-03-30|1165.1|2012-03-28|Infosys, TCS drop on US visa reports
9.200000000000045|2012-04-02|1178.0|2012-04-03|1168.8|2012-03-30|Bull's Eye: Buy TCS, Shree Renuka, Century Textiles, IVRCL
-15.799999999999955|2012-04-03|1178.45|2012-04-04|1194.25|2012-04-02|Judge grants class action status to Tata wage suit
-15.799999999999955|2012-04-03|1178.45|2012-04-04|1194.25|2012-04-02|Sukhani's view on TCS
-15.799999999999955|2012-04-03|1178.45|2012-04-04|1194.25|2012-04-02|Cyrus Mistry, OP Bhatt join TCS board
-13.900000000000091|2012-04-04|1164.1|2012-04-09|1178.0|2012-04-03|Emkay expects a subdued quarter from IT sector
-14.350000000000136|2012-04-05|1164.1|2012-04-09|1178.45|2012-04-04|IT Q4 earnings growth to be a mixed bag: Angel
-26.0|2012-04-10|1138.1|2012-04-11|1164.1|2012-04-09|IT cos to report muted growth in Jan-Mar, FY13 outlook key
-24.549999999999955|2012-04-11|1131.65|2012-04-12|1156.2|2012-04-10|MOST expects IT revenue weakness in 4QFY12 to be more
-69.75|2012-04-12|1068.35|2012-04-13|1138.1|2012-04-11|Infosys Vs TCS? Pick Wipro, says IIFL
-69.75|2012-04-12|1068.35|2012-04-13|1138.1|2012-04-11|Infosys, TCS to feel the heat of competition, U.S. election
-69.75|2012-04-12|1068.35|2012-04-13|1138.1|2012-04-11|Expects IT sector guidance, outlook to be soft: P Lilladher
-61.90000000000009|2012-04-13|1069.75|2012-04-16|1131.65|2012-04-12|Q4 Results 2012: Infosys delivers shocker, what's the real problem?
22.5|2012-04-16|1090.85|2012-04-17|1068.35|2012-04-13|Hemant Thukral's view on TCS, Infosys
22.5|2012-04-16|1090.85|2012-04-17|1068.35|2012-04-13|Sell TCS, says Sudarshan Sukhani
12.100000000000136|2012-04-18|1102.95|2012-04-19|1090.85|2012-04-17|HCL Tech, Wipro look good, says Amisha Vora
-38.700000000000045|2012-04-20|1064.25|2012-04-23|1102.95|2012-04-19|Buy TCS 1100 Put Option: Motilal Oswal
105.75|2012-04-23|1194.2|2012-04-24|1088.45|2012-04-20|Key things to watch out for in TCS Q4 earnings 
105.75|2012-04-23|1194.2|2012-04-24|1088.45|2012-04-20|TCS Q4 PAT seen down 1.7% at Rs 2,837 cr
105.75|2012-04-23|1194.2|2012-04-24|1088.45|2012-04-20|Bull's Eye: Buy Balaji Tele, TCS, M&M, HUL, Sun Pharma
105.75|2012-04-23|1194.2|2012-04-24|1088.45|2012-04-20|TCS Q4 EBIT likely to fall 5% at Rs 3,675 cr
105.75|2012-04-23|1194.2|2012-04-24|1088.45|2012-04-20|TCS may outperform, says Bhat
105.75|2012-04-23|1194.2|2012-04-24|1088.45|2012-04-20|TCS Q4 net up 23% YoY at Rs 2,932.4 crore
106.79999999999995|2012-04-24|1171.05|2012-04-25|1064.25|2012-04-23|Hold TCS, says Sandeep Singal
106.79999999999995|2012-04-24|1171.05|2012-04-25|1064.25|2012-04-23|TCS looks good in IT space: PN Vijay
106.79999999999995|2012-04-24|1171.05|2012-04-25|1064.25|2012-04-23|Key things to watch out for in Wipro Q4 earnings
106.79999999999995|2012-04-24|1171.05|2012-04-25|1064.25|2012-04-23|TCS Mar '12 sales at Rs 10,371.71 crore
106.79999999999995|2012-04-24|1171.05|2012-04-25|1064.25|2012-04-23|Go long in TCS on dips: Shardul Kulkarni
106.79999999999995|2012-04-24|1171.05|2012-04-25|1064.25|2012-04-23|Stay invested in TCS, says Jagannadham Thunuguntla
